image_id,ethnicity,facial_expression
022503.jpg,0,0
182331.jpg,2,2
031317.jpg,2,1
169348.jpg,1,0
071188.jpg,2,0
045023.jpg,2,0
133868.jpg,2,1
130403.jpg,2,2
148928.jpg,2,2
076033.jpg,2,1
123766.jpg,1,2
055479.jpg,2,2
137212.jpg,0,0
158990.jpg,0,0
003222.jpg,0,1
167769.jpg,2,0
049884.jpg,0,0
020169.jpg,2,2
015082.jpg,2,2
004628.jpg,2,0
100523.jpg,2,2
075643.jpg,2,2
148042.jpg,2,0
058941.jpg,2,0
021482.jpg,2,1
172143.jpg,2,2
022590.jpg,0,1
034059.jpg,2,0
030309.jpg,2,0
089519.jpg,2,1
040658.jpg,2,0
135208.jpg,2,1
003022.jpg,2,1
111796.jpg,0,2
096353.jpg,2,2
035504.jpg,2,0
067846.jpg,2,2
166587.jpg,2,0
162343.jpg,2,2
174636.jpg,2,0
184538.jpg,2,1
150430.jpg,2,1
007185.jpg,0,2
009641.jpg,1,0
136274.jpg,2,1
098917.jpg,2,0
044173.jpg,2,1
012563.jpg,2,0
015567.jpg,2,0
021160.jpg,2,2
189197.jpg,2,2
045264.jpg,1,2
113646.jpg,2,0
122529.jpg,2,0
080517.jpg,2,0
169350.jpg,2,1
201105.jpg,2,2
132196.jpg,2,2
005753.jpg,1,0
070000.jpg,2,0
166576.jpg,2,0
101722.jpg,1,0
000850.jpg,2,0
035733.jpg,1,0
156818.jpg,0,0
020493.jpg,1,2
117540.jpg,2,0
151282.jpg,2,2
127068.jpg,1,0
120978.jpg,2,1
112007.jpg,2,1
015722.jpg,2,2
154323.jpg,2,0
155861.jpg,2,0
014828.jpg,2,0
042956.jpg,0,0
193816.jpg,2,2
047302.jpg,1,2
200415.jpg,2,0
046428.jpg,2,0
074734.jpg,2,2
124541.jpg,2,0
101178.jpg,2,2
016317.jpg,2,0
175896.jpg,2,2
133265.jpg,0,0
123234.jpg,1,2
106576.jpg,0,0
149227.jpg,2,0
014580.jpg,2,1
164756.jpg,2,2
004239.jpg,2,0
158024.jpg,2,0
130958.jpg,1,0
095217.jpg,2,0
145816.jpg,2,0
032808.jpg,2,2
183312.jpg,2,1
056005.jpg,2,0
082299.jpg,2,0
134581.jpg,2,2
196406.jpg,2,1
094075.jpg,2,2
156016.jpg,2,2
104284.jpg,0,0
104405.jpg,2,0
013292.jpg,2,0
040108.jpg,1,1
078917.jpg,2,2
143656.jpg,2,0
119632.jpg,2,1
189926.jpg,0,0
177844.jpg,2,2
040312.jpg,2,2
156772.jpg,1,0
157495.jpg,0,1
083361.jpg,1,0
202361.jpg,2,0
079566.jpg,2,1
184566.jpg,2,0
002148.jpg,2,1
049907.jpg,2,1
164343.jpg,1,0
154052.jpg,2,1
182493.jpg,2,1
184436.jpg,2,0
186195.jpg,0,1
022249.jpg,2,2
003295.jpg,2,2
000703.jpg,0,0
073691.jpg,2,2
181806.jpg,2,0
008024.jpg,1,2
109696.jpg,1,0
041817.jpg,2,0
078043.jpg,1,0
000780.jpg,1,0
198716.jpg,2,1
176496.jpg,1,2
064346.jpg,2,0
102073.jpg,2,2
024740.jpg,2,0
003428.jpg,2,1
099445.jpg,2,0
103591.jpg,1,0
088433.jpg,1,1
200681.jpg,2,2
182791.jpg,2,1
187210.jpg,2,0
202124.jpg,2,0
193788.jpg,2,0
112899.jpg,2,1
171612.jpg,2,0
092743.jpg,1,1
116752.jpg,1,0
012979.jpg,0,0
197390.jpg,2,0
150893.jpg,0,0
049225.jpg,2,2
169341.jpg,2,2
159878.jpg,0,2
148534.jpg,2,1
167689.jpg,2,0
186464.jpg,0,0
168417.jpg,2,0
124291.jpg,0,2
011952.jpg,2,2
075190.jpg,2,2
077092.jpg,2,0
172998.jpg,2,1
136321.jpg,2,1
120067.jpg,1,0
068219.jpg,2,0
157753.jpg,2,2
017257.jpg,2,0
137368.jpg,1,0
068607.jpg,2,0
119118.jpg,2,0
077022.jpg,2,0
163112.jpg,1,1
151339.jpg,0,0
052559.jpg,1,0
141895.jpg,2,1
106860.jpg,1,1
155815.jpg,1,0
200653.jpg,1,2
176559.jpg,2,0
054188.jpg,2,0
126386.jpg,2,0
053722.jpg,2,1
017985.jpg,2,0
114479.jpg,0,0
018115.jpg,2,2
085822.jpg,1,0
104663.jpg,1,1
141317.jpg,2,2
149162.jpg,2,0
198298.jpg,1,0
156969.jpg,2,1
179661.jpg,2,0
114193.jpg,2,2
016247.jpg,1,0
001352.jpg,0,0
045755.jpg,0,2
176475.jpg,1,0
185967.jpg,2,0
119303.jpg,1,1
057119.jpg,0,2
103510.jpg,2,2
091432.jpg,2,0
070375.jpg,1,1
064729.jpg,0,1
053684.jpg,2,0
186593.jpg,0,0
175538.jpg,2,0
111335.jpg,2,0
119045.jpg,2,1
028254.jpg,2,0
043743.jpg,2,2
068154.jpg,2,0
040077.jpg,2,0
035402.jpg,2,0
185009.jpg,2,2
008318.jpg,2,2
147118.jpg,1,0
147520.jpg,0,0
018185.jpg,2,0
102643.jpg,1,0
079450.jpg,2,0
166359.jpg,2,0
076448.jpg,0,2
139325.jpg,2,2
087758.jpg,2,0
161538.jpg,0,0
058889.jpg,2,0
087024.jpg,2,2
033062.jpg,2,0
094857.jpg,1,0
121006.jpg,2,2
114832.jpg,2,1
185722.jpg,0,0
057849.jpg,1,1
028624.jpg,2,0
120528.jpg,2,0
130991.jpg,2,0
085580.jpg,2,0
067597.jpg,2,2
155888.jpg,2,1
109115.jpg,0,1
110897.jpg,2,0
028839.jpg,1,0
188900.jpg,1,0
098309.jpg,2,0
147581.jpg,2,0
101801.jpg,2,0
122599.jpg,2,2
180427.jpg,2,2
111916.jpg,2,1
152912.jpg,2,0
003509.jpg,2,0
110506.jpg,2,2
124128.jpg,1,0
158624.jpg,2,0
074950.jpg,2,0
072420.jpg,2,0
052169.jpg,1,0
016125.jpg,2,1
094276.jpg,1,0
106655.jpg,2,0
108597.jpg,2,1
198001.jpg,1,0
057239.jpg,2,0
017768.jpg,2,0
182760.jpg,2,0
138833.jpg,1,0
166061.jpg,2,0
150208.jpg,0,0
120831.jpg,2,0
087044.jpg,2,0
106997.jpg,2,2
150018.jpg,1,1
181224.jpg,0,0
201025.jpg,0,0
174934.jpg,2,0
169608.jpg,2,0
189371.jpg,1,1
098246.jpg,2,0
034240.jpg,2,1
191538.jpg,0,1
175518.jpg,2,0
094514.jpg,2,0
137674.jpg,2,1
150997.jpg,2,0
163640.jpg,1,1
084605.jpg,2,1
126380.jpg,2,1
076971.jpg,0,0
172450.jpg,2,2
086051.jpg,2,1
005514.jpg,2,0
157996.jpg,2,1
110648.jpg,2,2
095878.jpg,1,0
067340.jpg,2,1
201666.jpg,2,0
037785.jpg,2,1
168729.jpg,1,0
188743.jpg,2,0
025805.jpg,2,2
021506.jpg,2,0
125670.jpg,2,0
144592.jpg,0,2
175334.jpg,2,1
016624.jpg,0,0
084528.jpg,2,0
102450.jpg,2,0
177456.jpg,2,0
144804.jpg,0,0
159583.jpg,2,0
134513.jpg,2,0
151448.jpg,2,2
187694.jpg,2,1
095521.jpg,2,2
033037.jpg,2,1
176084.jpg,2,1
088766.jpg,2,0
196088.jpg,1,0
073918.jpg,1,0
166516.jpg,2,1
122777.jpg,2,1
144133.jpg,2,0
101211.jpg,2,1
080847.jpg,2,0
092922.jpg,2,0
145546.jpg,2,0
037153.jpg,2,1
024013.jpg,1,0
022006.jpg,2,2
056417.jpg,0,0
036187.jpg,1,1
064848.jpg,2,2
201773.jpg,2,1
054966.jpg,2,0
154039.jpg,2,2
140179.jpg,2,2
115074.jpg,2,0
015225.jpg,2,0
045429.jpg,2,2
144189.jpg,1,2
199677.jpg,2,1
040124.jpg,0,0
116946.jpg,2,2
003894.jpg,2,2
173223.jpg,2,1
134834.jpg,2,1
162834.jpg,2,0
139714.jpg,2,1
125407.jpg,2,2
082876.jpg,2,2
030361.jpg,2,2
178292.jpg,0,0
103782.jpg,2,0
009027.jpg,2,0
195122.jpg,2,2
034898.jpg,2,0
075870.jpg,1,0
165650.jpg,2,2
107143.jpg,1,0
071707.jpg,2,2
152310.jpg,2,1
073469.jpg,1,2
021441.jpg,2,2
072106.jpg,0,0
014878.jpg,1,0
038655.jpg,1,1
185773.jpg,2,0
181816.jpg,2,2
041543.jpg,2,1
196180.jpg,2,0
045796.jpg,2,0
173555.jpg,1,0
179702.jpg,2,1
042968.jpg,0,0
152893.jpg,2,0
078764.jpg,2,0
070429.jpg,1,2
048481.jpg,1,1
053231.jpg,1,1
103721.jpg,2,0
139309.jpg,2,1
156151.jpg,2,2
177435.jpg,2,0
170962.jpg,2,1
166581.jpg,1,0
110285.jpg,0,0
151475.jpg,1,0
124917.jpg,0,0
152713.jpg,1,1
178233.jpg,0,0
193043.jpg,2,0
009200.jpg,1,0
118182.jpg,1,1
070874.jpg,2,0
046212.jpg,1,0
064771.jpg,2,1
167232.jpg,1,1
020435.jpg,2,0
059974.jpg,2,0
088823.jpg,2,0
105846.jpg,2,2
083433.jpg,2,0
104193.jpg,1,1
124953.jpg,2,0
067826.jpg,2,1
136051.jpg,2,2
146528.jpg,2,0
122405.jpg,2,0
201065.jpg,2,2
069206.jpg,1,2
005137.jpg,1,2
047457.jpg,0,2
070004.jpg,2,0
189576.jpg,2,0
004992.jpg,2,0
033873.jpg,2,2
159059.jpg,2,2
034149.jpg,2,0
026319.jpg,2,2
117793.jpg,2,2
016277.jpg,2,2
035314.jpg,2,0
080966.jpg,0,0
180606.jpg,2,0
021535.jpg,2,0
007875.jpg,2,0
147649.jpg,2,0
163714.jpg,1,0
044764.jpg,2,0
106312.jpg,2,0
155562.jpg,2,0
189182.jpg,1,0
068946.jpg,2,1
185910.jpg,2,0
163241.jpg,2,0
181416.jpg,1,0
144965.jpg,1,1
081116.jpg,1,2
125638.jpg,0,0
079552.jpg,2,0
029364.jpg,2,2
096493.jpg,2,0
100668.jpg,2,2
079891.jpg,2,1
022801.jpg,2,0
095257.jpg,2,1
200322.jpg,2,0
029254.jpg,1,0
149804.jpg,2,1
056346.jpg,2,2
112425.jpg,2,0
127509.jpg,2,0
168867.jpg,2,0
100482.jpg,2,2
055613.jpg,2,1
099385.jpg,2,0
083880.jpg,0,2
001461.jpg,2,0
045089.jpg,1,0
195285.jpg,2,0
006826.jpg,2,1
005990.jpg,2,0
038412.jpg,2,0
172054.jpg,2,0
093653.jpg,2,0
094178.jpg,0,0
188881.jpg,2,0
181803.jpg,2,1
187939.jpg,2,0
043621.jpg,2,1
037359.jpg,2,0
107109.jpg,2,0
031334.jpg,2,0
114764.jpg,2,0
176130.jpg,2,2
179107.jpg,2,1
164592.jpg,2,1
120245.jpg,1,0
091357.jpg,1,1
001046.jpg,2,2
002231.jpg,2,0
059451.jpg,2,0
013083.jpg,2,1
137293.jpg,2,1
036372.jpg,1,0
187187.jpg,2,1
138705.jpg,2,1
132528.jpg,2,0
073188.jpg,2,0
068743.jpg,1,0
173125.jpg,1,0
128622.jpg,2,0
188627.jpg,2,0
099497.jpg,2,0
090391.jpg,2,0
024299.jpg,2,2
185865.jpg,0,0
096517.jpg,0,2
003113.jpg,2,0
061683.jpg,0,2
192588.jpg,2,1
131680.jpg,1,0
035211.jpg,2,0
102854.jpg,2,0
153226.jpg,2,2
070247.jpg,2,0
106215.jpg,2,0
159181.jpg,2,0
029598.jpg,2,0
171315.jpg,2,0
043924.jpg,0,0
107734.jpg,2,0
070341.jpg,2,0
189893.jpg,1,0
093743.jpg,2,1
039782.jpg,2,0
197753.jpg,2,0
016406.jpg,2,1
088134.jpg,1,2
136948.jpg,2,2
170732.jpg,2,0
165781.jpg,2,2
016300.jpg,2,2
045345.jpg,2,0
086700.jpg,2,0
181746.jpg,2,2
069097.jpg,2,2
178463.jpg,2,2
166302.jpg,2,1
202071.jpg,2,0
078482.jpg,2,1
123826.jpg,1,1
167749.jpg,2,0
189401.jpg,1,0
077193.jpg,0,0
017188.jpg,0,2
031567.jpg,2,2
075858.jpg,2,0
107751.jpg,0,0
168086.jpg,2,2
091017.jpg,1,0
193524.jpg,0,2
151075.jpg,1,0
119599.jpg,2,1
085383.jpg,2,2
051597.jpg,2,2
172439.jpg,2,2
063132.jpg,2,0
096342.jpg,2,1
005131.jpg,1,2
147892.jpg,2,0
190944.jpg,2,2
140907.jpg,1,0
159572.jpg,2,0
160732.jpg,2,2
137539.jpg,2,1
104256.jpg,0,0
078468.jpg,1,0
021331.jpg,0,0
034235.jpg,2,0
141865.jpg,0,2
158429.jpg,2,1
183929.jpg,2,0
165714.jpg,2,0
140999.jpg,2,0
027000.jpg,2,0
050109.jpg,2,0
122849.jpg,2,2
075719.jpg,2,2
007116.jpg,1,0
194403.jpg,2,0
084569.jpg,2,2
059666.jpg,2,0
200624.jpg,2,1
162116.jpg,2,2
080068.jpg,2,1
155568.jpg,2,0
116303.jpg,1,0
063203.jpg,2,1
187291.jpg,2,0
096055.jpg,2,0
088256.jpg,1,1
193599.jpg,2,2
132168.jpg,2,1
187644.jpg,0,1
062304.jpg,2,0
051794.jpg,2,2
083310.jpg,2,0
009276.jpg,2,0
024989.jpg,2,0
001037.jpg,0,2
070329.jpg,2,0
179721.jpg,2,0
195461.jpg,2,0
124810.jpg,2,0
185708.jpg,1,1
040065.jpg,2,0
125237.jpg,2,2
112639.jpg,2,2
190841.jpg,2,0
202305.jpg,1,0
150172.jpg,2,0
200872.jpg,2,0
197194.jpg,2,2
024556.jpg,2,0
068584.jpg,2,0
068658.jpg,2,0
008696.jpg,2,1
158779.jpg,2,0
150489.jpg,2,0
141992.jpg,2,2
123038.jpg,0,2
138711.jpg,0,2
186541.jpg,1,0
156908.jpg,2,2
169085.jpg,2,1
032300.jpg,2,0
198910.jpg,2,0
153531.jpg,2,0
155721.jpg,1,0
144157.jpg,0,0
078378.jpg,2,0
070775.jpg,2,0
198799.jpg,1,0
097867.jpg,2,2
193410.jpg,2,1
129856.jpg,2,2
175743.jpg,1,0
136294.jpg,2,2
011643.jpg,2,0
085055.jpg,2,0
166046.jpg,1,0
060531.jpg,2,1
187580.jpg,2,0
183852.jpg,2,0
034705.jpg,2,2
201418.jpg,2,2
126214.jpg,2,2
008989.jpg,1,1
160872.jpg,2,0
100833.jpg,0,1
199188.jpg,2,1
193177.jpg,1,1
055552.jpg,2,0
079579.jpg,1,0
169913.jpg,2,0
172412.jpg,1,1
095722.jpg,2,0
180700.jpg,2,2
162212.jpg,2,2
177476.jpg,2,1
129297.jpg,2,0
135023.jpg,1,2
113880.jpg,2,0
146000.jpg,0,0
172618.jpg,0,0
148662.jpg,1,0
111117.jpg,1,0
008755.jpg,0,0
047566.jpg,1,0
014530.jpg,2,1
074392.jpg,1,0
161448.jpg,2,2
102850.jpg,2,0
018612.jpg,2,0
107542.jpg,2,0
159562.jpg,2,0
086643.jpg,2,2
028364.jpg,2,1
185030.jpg,2,0
062624.jpg,2,0
064549.jpg,2,0
115909.jpg,2,2
196776.jpg,2,0
004819.jpg,2,0
040112.jpg,2,0
095022.jpg,2,0
076435.jpg,2,2
097074.jpg,1,0
065559.jpg,2,1
178460.jpg,2,0
159063.jpg,2,0
178273.jpg,2,1
155796.jpg,1,0
130927.jpg,1,0
161090.jpg,2,2
159442.jpg,1,0
136696.jpg,1,0
114982.jpg,2,0
009041.jpg,0,1
058162.jpg,2,0
034950.jpg,2,1
061910.jpg,1,2
096620.jpg,2,0
045136.jpg,2,0
159161.jpg,2,0
148876.jpg,1,0
012495.jpg,2,0
026557.jpg,2,1
073321.jpg,2,0
079877.jpg,2,1
162767.jpg,2,0
162253.jpg,2,0
011986.jpg,2,0
012652.jpg,1,1
036072.jpg,2,1
150238.jpg,2,0
131698.jpg,2,2
050804.jpg,2,2
136467.jpg,1,2
013151.jpg,2,0
150176.jpg,2,0
166477.jpg,2,2
178678.jpg,2,0
076928.jpg,2,0
068923.jpg,2,0
135483.jpg,2,2
113365.jpg,1,0
031628.jpg,2,0
036531.jpg,2,2
202478.jpg,1,0
076769.jpg,2,1
197088.jpg,2,0
019743.jpg,2,1
173839.jpg,0,0
198827.jpg,1,0
066011.jpg,2,1
152875.jpg,2,0
091746.jpg,2,2
097290.jpg,2,0
015789.jpg,2,2
138175.jpg,0,0
120375.jpg,2,1
006155.jpg,1,2
086862.jpg,2,0
139424.jpg,2,0
052303.jpg,2,1
050566.jpg,2,0
069849.jpg,2,1
177190.jpg,2,0
073127.jpg,1,0
013066.jpg,2,0
179784.jpg,2,1
058094.jpg,1,2
131739.jpg,1,1
078360.jpg,2,2
017346.jpg,2,1
055836.jpg,0,0
117654.jpg,0,0
134136.jpg,0,0
130790.jpg,2,1
123937.jpg,2,0
199237.jpg,2,2
108355.jpg,0,0
151225.jpg,2,0
021762.jpg,2,0
169259.jpg,2,2
202464.jpg,2,2
042732.jpg,0,0
185334.jpg,2,0
087721.jpg,1,1
056615.jpg,2,0
189311.jpg,1,0
162058.jpg,0,0
089552.jpg,2,0
160796.jpg,1,0
162567.jpg,1,2
194702.jpg,1,0
105089.jpg,0,0
164300.jpg,1,0
080062.jpg,2,2
171510.jpg,1,0
053728.jpg,2,0
103563.jpg,1,1
125138.jpg,2,0
073897.jpg,2,1
068312.jpg,0,0
126591.jpg,1,2
173844.jpg,2,0
164432.jpg,2,0
031223.jpg,1,1
162209.jpg,2,1
003418.jpg,2,2
018622.jpg,2,0
197920.jpg,1,1
120624.jpg,0,2
139684.jpg,0,0
004333.jpg,2,0
197054.jpg,2,1
047764.jpg,2,0
049497.jpg,2,0
124746.jpg,1,0
013107.jpg,2,0
102316.jpg,2,1
202080.jpg,2,0
059639.jpg,2,0
122261.jpg,1,0
052438.jpg,2,1
153974.jpg,1,0
077148.jpg,2,0
135389.jpg,1,2
001959.jpg,2,2
040001.jpg,2,1
009726.jpg,2,0
055244.jpg,2,2
145751.jpg,2,0
095193.jpg,2,0
054484.jpg,1,0
197180.jpg,1,2
025018.jpg,2,2
109014.jpg,2,2
113700.jpg,2,2
181463.jpg,2,0
073554.jpg,2,2
181629.jpg,2,0
039175.jpg,2,0
147031.jpg,1,2
110039.jpg,2,0
057381.jpg,2,0
167953.jpg,2,2
068212.jpg,1,0
110947.jpg,1,2
106792.jpg,2,1
096848.jpg,0,1
103792.jpg,2,0
107390.jpg,2,0
061517.jpg,2,0
139101.jpg,2,0
052911.jpg,0,2
197507.jpg,2,0
073061.jpg,2,0
053901.jpg,2,0
139324.jpg,2,2
173015.jpg,2,2
195284.jpg,2,1
049165.jpg,2,2
155877.jpg,2,0
088397.jpg,2,1
129399.jpg,2,0
109445.jpg,1,0
163748.jpg,2,2
175870.jpg,2,0
166942.jpg,1,0
174404.jpg,2,0
161119.jpg,2,0
122470.jpg,2,2
053693.jpg,2,0
171587.jpg,2,0
091520.jpg,2,0
127991.jpg,2,1
186670.jpg,1,0
096987.jpg,2,0
175557.jpg,1,0
128389.jpg,1,1
197906.jpg,2,1
095916.jpg,1,0
108765.jpg,2,0
174938.jpg,2,1
096015.jpg,1,0
182907.jpg,2,0
093174.jpg,2,1
194335.jpg,2,2
006424.jpg,1,0
107262.jpg,2,2
138765.jpg,1,2
039184.jpg,2,0
184502.jpg,1,0
060422.jpg,2,0
037236.jpg,1,0
159555.jpg,1,0
007297.jpg,2,1
019896.jpg,2,0
000971.jpg,2,0
141997.jpg,2,2
041616.jpg,2,0
064291.jpg,2,0
118753.jpg,2,0
088637.jpg,1,2
009863.jpg,1,0
091228.jpg,2,2
076527.jpg,2,0
189270.jpg,2,2
049251.jpg,2,0
130328.jpg,2,0
195516.jpg,1,0
043430.jpg,2,0
113444.jpg,2,0
175388.jpg,2,2
135305.jpg,2,0
195214.jpg,0,2
175675.jpg,2,0
063538.jpg,2,0
075801.jpg,2,0
173574.jpg,1,0
108913.jpg,2,0
132859.jpg,2,1
136330.jpg,2,0
197325.jpg,2,0
136048.jpg,2,2
188717.jpg,1,2
194900.jpg,2,1
131483.jpg,2,1
051338.jpg,1,0
064621.jpg,2,0
115510.jpg,2,0
151902.jpg,2,0
159672.jpg,2,0
077617.jpg,2,1
192094.jpg,1,2
060377.jpg,2,2
009163.jpg,1,0
039019.jpg,0,0
087952.jpg,2,2
145265.jpg,2,1
077491.jpg,2,0
121996.jpg,2,1
083611.jpg,2,0
136504.jpg,2,2
197078.jpg,2,0
020927.jpg,1,0
151556.jpg,2,0
069185.jpg,0,0
055012.jpg,2,1
100982.jpg,2,2
201253.jpg,1,0
005966.jpg,2,2
040432.jpg,2,0
020302.jpg,1,1
166600.jpg,2,1
071637.jpg,2,0
161531.jpg,2,1
065095.jpg,2,0
049471.jpg,2,2
158449.jpg,2,0
041278.jpg,2,0
112405.jpg,1,0
076750.jpg,1,0
194354.jpg,1,2
158849.jpg,0,0
115056.jpg,2,2
071058.jpg,2,0
063149.jpg,0,1
066717.jpg,2,0
163741.jpg,2,0
175493.jpg,2,1
056011.jpg,2,0
085286.jpg,2,1
047058.jpg,2,0
001774.jpg,2,2
140097.jpg,2,0
173359.jpg,1,2
153959.jpg,2,0
118404.jpg,2,0
079364.jpg,2,2
165097.jpg,2,0
054867.jpg,1,1
028976.jpg,1,0
162492.jpg,2,0
060933.jpg,2,1
142322.jpg,2,1
036811.jpg,2,2
197018.jpg,2,2
036551.jpg,2,0
054831.jpg,2,1
008305.jpg,0,1
042501.jpg,2,2
180763.jpg,2,0
192035.jpg,0,1
105570.jpg,2,0
153661.jpg,2,2
000157.jpg,1,2
068186.jpg,2,0
194493.jpg,0,0
129403.jpg,2,0
172898.jpg,2,0
147534.jpg,2,2
143825.jpg,0,2
081836.jpg,1,0
025615.jpg,2,0
144272.jpg,2,0
143940.jpg,1,1
057040.jpg,2,0
063906.jpg,2,1
038608.jpg,1,0
007043.jpg,0,2
185133.jpg,1,0
156425.jpg,2,2
091336.jpg,2,0
107036.jpg,2,2
194273.jpg,2,0
082799.jpg,0,2
019278.jpg,1,0
063665.jpg,2,0
080989.jpg,2,1
163440.jpg,0,2
038621.jpg,2,1
087609.jpg,2,0
060144.jpg,2,2
014689.jpg,2,0
053479.jpg,1,0
019527.jpg,2,0
003058.jpg,1,0
167849.jpg,1,1
091724.jpg,1,0
180783.jpg,1,0
173660.jpg,2,0
200693.jpg,0,0
104948.jpg,2,0
193635.jpg,2,2
004317.jpg,0,0
201660.jpg,1,0
193452.jpg,2,2
055969.jpg,0,0
108657.jpg,2,1
010244.jpg,2,0
119290.jpg,1,1
007933.jpg,2,1
141041.jpg,2,2
085981.jpg,0,2
057897.jpg,2,0
153546.jpg,2,0
082345.jpg,2,0
098284.jpg,2,0
188914.jpg,2,0
130163.jpg,2,2
159003.jpg,2,2
075218.jpg,2,0
108835.jpg,1,2
085145.jpg,2,0
181444.jpg,2,0
134334.jpg,2,1
049687.jpg,2,0
123554.jpg,2,0
005435.jpg,2,2
018791.jpg,2,1
140503.jpg,2,0
169078.jpg,2,1
089579.jpg,2,1
006539.jpg,2,1
016191.jpg,2,0
078815.jpg,2,1
150808.jpg,2,2
127665.jpg,1,0
053432.jpg,2,0
097875.jpg,0,0
105052.jpg,2,0
094556.jpg,2,0
025859.jpg,2,0
139372.jpg,2,0
190764.jpg,2,0
044532.jpg,2,2
123351.jpg,1,2
097479.jpg,2,0
061534.jpg,2,1
160173.jpg,1,0
193909.jpg,2,0
170158.jpg,2,0
062664.jpg,2,0
176746.jpg,2,2
057661.jpg,1,2
172791.jpg,2,2
046963.jpg,1,2
059295.jpg,2,0
046690.jpg,2,1
051285.jpg,2,0
067972.jpg,2,0
094486.jpg,2,2
070737.jpg,2,0
139102.jpg,2,1
150953.jpg,2,0
022493.jpg,2,1
165914.jpg,2,2
098510.jpg,2,0
201719.jpg,1,0
129206.jpg,1,0
189326.jpg,2,0
070546.jpg,2,2
012135.jpg,2,1
142297.jpg,2,0
088548.jpg,2,1
119225.jpg,2,0
002128.jpg,2,0
054566.jpg,1,0
036535.jpg,2,1
055192.jpg,2,0
156025.jpg,2,0
112617.jpg,2,2
019463.jpg,1,1
175175.jpg,2,2
182715.jpg,2,2
066795.jpg,2,0
085555.jpg,2,2
098450.jpg,2,2
099068.jpg,2,1
041013.jpg,2,2
160370.jpg,1,0
183184.jpg,2,2
144506.jpg,2,0
029070.jpg,2,0
120467.jpg,2,0
165036.jpg,2,2
025481.jpg,1,0
068626.jpg,1,2
013427.jpg,2,0
076038.jpg,2,2
140536.jpg,2,0
127060.jpg,1,0
011680.jpg,1,0
185254.jpg,2,0
057774.jpg,2,2
011441.jpg,2,0
026533.jpg,1,1
135963.jpg,2,2
069433.jpg,2,1
128308.jpg,2,0
061132.jpg,2,0
171374.jpg,2,0
116317.jpg,1,0
056530.jpg,1,2
078685.jpg,2,0
199507.jpg,2,2
081102.jpg,2,0
135705.jpg,2,1
064969.jpg,2,0
051655.jpg,2,0
062749.jpg,0,2
113796.jpg,2,2
177396.jpg,2,0
096281.jpg,2,0
049993.jpg,2,2
110394.jpg,2,1
066917.jpg,2,1
048139.jpg,2,1
067664.jpg,0,0
108505.jpg,2,1
024213.jpg,0,0
007967.jpg,1,0
159778.jpg,2,0
199351.jpg,1,0
135205.jpg,0,2
104493.jpg,2,0
060803.jpg,1,2
111775.jpg,2,0
009148.jpg,1,1
068437.jpg,1,1
174095.jpg,2,1
023982.jpg,1,0
186429.jpg,2,0
106098.jpg,2,1
046216.jpg,2,0
110166.jpg,2,1
082645.jpg,1,2
003827.jpg,2,0
017986.jpg,0,1
093929.jpg,2,1
059390.jpg,2,1
075166.jpg,0,1
081110.jpg,2,2
029288.jpg,2,1
202211.jpg,0,1
040813.jpg,2,1
011856.jpg,2,1
180586.jpg,2,0
196817.jpg,2,0
056637.jpg,2,0
069550.jpg,2,0
130810.jpg,1,0
077119.jpg,1,2
167257.jpg,0,1
175369.jpg,2,0
143373.jpg,0,1
035940.jpg,2,0
082153.jpg,0,2
186546.jpg,2,1
165777.jpg,2,0
122724.jpg,2,0
134859.jpg,2,1
178517.jpg,0,1
129406.jpg,2,0
052485.jpg,2,2
091036.jpg,2,0
164913.jpg,2,1
088160.jpg,1,2
043781.jpg,2,0
115866.jpg,1,0
106698.jpg,2,0
065931.jpg,2,0
141650.jpg,0,2
093633.jpg,0,2
102532.jpg,2,2
193614.jpg,2,2
149487.jpg,2,2
041043.jpg,0,0
101650.jpg,0,0
192167.jpg,2,0
027041.jpg,2,2
132759.jpg,2,0
186358.jpg,2,0
056622.jpg,2,1
057795.jpg,2,0
042051.jpg,2,0
178598.jpg,2,0
139389.jpg,2,0
152840.jpg,2,1
100047.jpg,2,1
063448.jpg,2,0
151860.jpg,2,0
110419.jpg,2,0
177662.jpg,2,0
163293.jpg,0,0
042145.jpg,0,2
191759.jpg,2,2
129597.jpg,2,0
107272.jpg,2,1
201711.jpg,2,0
119256.jpg,2,0
100807.jpg,2,2
025792.jpg,2,1
179493.jpg,2,0
178318.jpg,1,0
006253.jpg,1,1
143045.jpg,2,0
001271.jpg,2,0
060914.jpg,2,1
077295.jpg,1,0
074374.jpg,2,0
113463.jpg,2,0
172534.jpg,2,1
095156.jpg,2,0
000639.jpg,2,0
116315.jpg,2,1
001339.jpg,2,0
006420.jpg,2,1
189683.jpg,2,0
187620.jpg,1,0
095405.jpg,1,2
190214.jpg,0,0
015914.jpg,2,1
113910.jpg,2,0
065227.jpg,2,0
126521.jpg,1,0
183211.jpg,1,0
037242.jpg,2,2
182577.jpg,0,1
008926.jpg,1,0
003930.jpg,1,0
196495.jpg,2,0
127570.jpg,2,0
143700.jpg,2,1
157976.jpg,1,0
014033.jpg,0,2
037345.jpg,0,0
129342.jpg,2,2
164937.jpg,2,2
164023.jpg,2,0
054132.jpg,2,2
103363.jpg,2,1
114251.jpg,2,1
180028.jpg,2,1
123463.jpg,2,2
199840.jpg,1,2
087875.jpg,2,2
