image_id,ethnicity,age,expression
086339.jpg,2,0,1
079639.jpg,2,2,1
166872.jpg,2,1,0
159736.jpg,2,0,0
035415.jpg,2,0,2
082356.jpg,2,1,1
181894.jpg,2,0,0
144494.jpg,0,0,1
005123.jpg,2,1,2
079491.jpg,1,0,0
059789.jpg,2,0,0
184577.jpg,2,0,2
039432.jpg,0,0,2
175299.jpg,2,2,1
097270.jpg,2,2,1
026885.jpg,2,1,1
133112.jpg,2,0,1
099390.jpg,2,0,1
102454.jpg,2,0,1
067593.jpg,0,0,1
020964.jpg,2,1,2
176706.jpg,2,0,1
044939.jpg,2,0,0
115151.jpg,2,0,0
078502.jpg,2,1,1
159666.jpg,2,2,0
164727.jpg,2,0,1
147230.jpg,2,0,0
083597.jpg,2,0,0
180990.jpg,2,0,1
098020.jpg,2,0,0
170758.jpg,2,0,1
175819.jpg,1,0,0
133233.jpg,2,1,0
087063.jpg,2,0,0
171963.jpg,2,0,1
104662.jpg,2,0,0
106147.jpg,2,0,0
028539.jpg,2,0,1
030272.jpg,2,0,2
064104.jpg,2,2,0
021996.jpg,2,0,1
099738.jpg,2,1,1
091819.jpg,2,1,1
095272.jpg,2,1,1
120680.jpg,2,1,0
082489.jpg,2,1,1
058262.jpg,2,0,2
179952.jpg,2,0,1
066763.jpg,1,0,1
112915.jpg,2,1,1
047831.jpg,2,0,1
058175.jpg,2,1,2
105573.jpg,2,1,1
096371.jpg,2,0,1
025147.jpg,2,0,1
033508.jpg,2,0,1
100748.jpg,2,0,1
158190.jpg,2,0,0
171293.jpg,2,0,2
167539.jpg,2,0,0
059776.jpg,1,0,0
065167.jpg,2,0,1
018031.jpg,2,0,1
074460.jpg,2,0,0
015543.jpg,2,0,1
082403.jpg,2,0,2
106282.jpg,2,0,0
150302.jpg,2,0,0
033476.jpg,2,0,0
003613.jpg,2,0,1
149483.jpg,2,2,0
178750.jpg,2,0,1
183876.jpg,1,0,1
067783.jpg,2,0,1
052980.jpg,2,1,1
044449.jpg,2,0,1
078837.jpg,1,0,1
192036.jpg,0,0,0
039142.jpg,0,0,1
021250.jpg,1,0,0
010292.jpg,2,0,1
183340.jpg,2,1,0
074315.jpg,2,1,0
178749.jpg,2,2,2
057940.jpg,2,1,0
191961.jpg,2,0,2
025059.jpg,0,0,1
138761.jpg,2,1,0
057975.jpg,2,0,1
166882.jpg,2,0,1
184694.jpg,2,0,1
066137.jpg,0,1,0
193232.jpg,2,0,0
036178.jpg,0,0,1
191955.jpg,2,0,1
177523.jpg,2,0,1
065996.jpg,1,2,0
047626.jpg,2,1,1
102812.jpg,0,0,0
185825.jpg,2,0,1
173970.jpg,2,2,1
201433.jpg,2,0,1
111057.jpg,2,0,0
048580.jpg,2,0,1
174409.jpg,2,0,1
088476.jpg,2,1,2
093950.jpg,2,2,0
199491.jpg,2,0,1
158577.jpg,2,1,0
064796.jpg,2,0,1
045435.jpg,2,1,0
145793.jpg,2,1,1
112216.jpg,2,0,1
018653.jpg,2,0,1
098634.jpg,2,0,1
106164.jpg,1,0,1
084825.jpg,2,0,1
038119.jpg,2,0,0
054384.jpg,2,1,0
148020.jpg,2,0,0
115154.jpg,2,2,1
149260.jpg,2,2,0
068672.jpg,2,2,0
021277.jpg,2,0,1
051053.jpg,2,0,0
002421.jpg,2,0,2
170386.jpg,2,0,0
013764.jpg,2,2,2
117923.jpg,2,1,0
067431.jpg,2,0,1
114887.jpg,2,0,1
179847.jpg,0,1,1
196808.jpg,2,0,0
105743.jpg,2,1,1
117050.jpg,2,1,1
119589.jpg,2,1,1
187331.jpg,2,2,0
057862.jpg,2,1,0
115711.jpg,2,0,1
119623.jpg,2,0,1
055350.jpg,1,1,0
197842.jpg,0,0,1
197734.jpg,2,0,1
077461.jpg,2,0,1
025663.jpg,2,1,2
154985.jpg,2,1,1
043889.jpg,2,0,1
164529.jpg,2,0,1
036135.jpg,2,1,1
194614.jpg,0,0,1
139302.jpg,0,2,1
154247.jpg,2,1,1
179668.jpg,2,0,2
179769.jpg,2,0,1
077152.jpg,2,2,2
039278.jpg,2,1,1
049942.jpg,0,0,1
172863.jpg,0,0,0
040941.jpg,2,1,1
081911.jpg,2,0,0
119960.jpg,2,1,0
136105.jpg,2,1,1
177221.jpg,2,1,2
084504.jpg,2,0,1
027883.jpg,2,1,2
119493.jpg,2,2,1
124771.jpg,2,0,1
129646.jpg,2,0,1
024157.jpg,2,0,1
176808.jpg,2,0,2
020394.jpg,2,2,1
034362.jpg,2,0,1
046259.jpg,1,0,1
102130.jpg,2,0,1
039823.jpg,2,1,1
199859.jpg,0,0,1
125500.jpg,2,1,1
082092.jpg,2,2,2
108000.jpg,2,0,1
083662.jpg,2,0,0
191007.jpg,1,0,0
079050.jpg,2,0,1
196929.jpg,2,2,0
118702.jpg,2,0,1
189965.jpg,2,1,0
078822.jpg,2,0,1
083911.jpg,2,0,1
102604.jpg,2,0,0
179649.jpg,1,1,0
057778.jpg,2,0,2
076000.jpg,2,2,2
117492.jpg,2,0,0
018452.jpg,2,0,0
134828.jpg,2,0,0
022503.jpg,0,0,0
182331.jpg,2,0,1
031317.jpg,2,0,1
169348.jpg,2,2,1
071188.jpg,2,0,1
045023.jpg,2,1,1
133868.jpg,2,1,2
130403.jpg,2,1,1
148928.jpg,2,0,1
076033.jpg,2,1,1
123766.jpg,2,1,2
055479.jpg,2,0,1
137212.jpg,0,0,1
158990.jpg,0,0,1
003222.jpg,0,0,1
167769.jpg,2,1,1
049884.jpg,2,0,0
020169.jpg,2,0,2
015082.jpg,2,0,2
004628.jpg,2,1,0
100523.jpg,2,1,2
075643.jpg,2,0,1
148042.jpg,2,0,1
058941.jpg,2,1,1
021482.jpg,2,0,1
172143.jpg,2,2,1
022590.jpg,0,0,2
034059.jpg,2,0,1
030309.jpg,2,1,1
089519.jpg,2,0,0
040658.jpg,2,0,1
135208.jpg,2,0,1
003022.jpg,2,0,1
111796.jpg,1,0,1
096353.jpg,2,1,2
035504.jpg,2,0,0
067846.jpg,2,0,1
166587.jpg,2,0,1
162343.jpg,2,1,1
174636.jpg,2,2,0
184538.jpg,2,0,1
150430.jpg,2,0,1
007185.jpg,0,0,2
009641.jpg,2,0,0
136274.jpg,2,1,1
098917.jpg,2,1,0
044173.jpg,2,0,1
012563.jpg,2,0,0
015567.jpg,2,1,1
021160.jpg,2,1,1
189197.jpg,2,1,2
045264.jpg,1,2,2
113646.jpg,2,0,0
122529.jpg,2,0,0
080517.jpg,2,0,1
169350.jpg,2,2,2
201105.jpg,2,0,2
132196.jpg,2,2,2
005753.jpg,2,0,0
070000.jpg,2,1,0
166576.jpg,2,0,1
101722.jpg,2,0,0
000850.jpg,2,0,0
035733.jpg,1,1,0
156818.jpg,0,1,0
020493.jpg,1,0,1
117540.jpg,2,1,1
151282.jpg,2,1,0
127068.jpg,1,2,0
120978.jpg,2,1,1
112007.jpg,2,1,1
015722.jpg,2,0,1
154323.jpg,2,0,1
155861.jpg,2,2,1
014828.jpg,2,1,0
042956.jpg,0,0,0
193816.jpg,2,0,1
047302.jpg,2,0,1
200415.jpg,2,0,0
046428.jpg,2,1,1
074734.jpg,2,1,2
124541.jpg,2,0,1
101178.jpg,2,0,1
016317.jpg,2,0,0
175896.jpg,2,0,1
133265.jpg,2,0,1
123234.jpg,2,0,0
106576.jpg,0,0,1
149227.jpg,2,1,1
014580.jpg,2,1,1
164756.jpg,2,0,2
004239.jpg,2,0,1
158024.jpg,2,0,0
130958.jpg,1,0,1
095217.jpg,2,0,1
145816.jpg,2,1,0
032808.jpg,2,1,2
183312.jpg,2,1,1
056005.jpg,2,0,0
082299.jpg,2,0,0
134581.jpg,2,1,1
196406.jpg,2,1,2
094075.jpg,2,1,1
156016.jpg,2,0,1
104284.jpg,0,0,0
104405.jpg,2,0,0
013292.jpg,2,0,0
040108.jpg,1,0,2
078917.jpg,2,1,1
143656.jpg,2,1,0
119632.jpg,2,1,1
189926.jpg,0,2,0
177844.jpg,2,0,0
040312.jpg,2,0,1
156772.jpg,1,0,0
157495.jpg,0,0,1
083361.jpg,1,0,0
202361.jpg,2,1,1
079566.jpg,2,0,1
184566.jpg,2,0,0
002148.jpg,2,1,2
049907.jpg,2,1,2
164343.jpg,1,0,1
154052.jpg,2,1,1
182493.jpg,2,1,1
184436.jpg,2,1,1
186195.jpg,0,0,0
022249.jpg,2,1,1
003295.jpg,2,0,1
000703.jpg,0,0,1
073691.jpg,2,1,0
181806.jpg,2,0,0
008024.jpg,1,0,1
109696.jpg,2,1,0
041817.jpg,2,0,0
078043.jpg,1,0,0
000780.jpg,2,0,0
198716.jpg,2,0,1
176496.jpg,2,0,1
064346.jpg,2,0,1
102073.jpg,1,2,2
024740.jpg,2,0,1
003428.jpg,2,1,1
099445.jpg,2,0,1
103591.jpg,1,0,0
088433.jpg,1,0,1
200681.jpg,2,0,2
182791.jpg,2,1,2
187210.jpg,2,0,1
202124.jpg,2,0,1
193788.jpg,2,1,0
112899.jpg,2,1,1
171612.jpg,2,1,0
092743.jpg,1,0,1
116752.jpg,2,0,1
012979.jpg,0,0,1
197390.jpg,2,0,0
150893.jpg,0,0,0
049225.jpg,2,0,1
169341.jpg,2,0,1
159878.jpg,0,0,1
148534.jpg,2,0,1
167689.jpg,2,0,0
186464.jpg,0,0,0
168417.jpg,2,0,1
124291.jpg,0,0,2
011952.jpg,2,0,1
075190.jpg,2,0,1
077092.jpg,2,0,0
172998.jpg,2,1,1
136321.jpg,2,0,1
120067.jpg,1,0,0
068219.jpg,2,1,0
157753.jpg,2,0,1
017257.jpg,2,0,0
137368.jpg,1,0,0
068607.jpg,2,0,1
119118.jpg,2,0,1
077022.jpg,2,0,1
163112.jpg,1,0,1
151339.jpg,0,0,1
052559.jpg,1,2,0
141895.jpg,2,1,2
106860.jpg,2,0,1
155815.jpg,2,1,0
200653.jpg,2,0,1
176559.jpg,2,1,1
054188.jpg,2,0,1
126386.jpg,2,1,0
053722.jpg,2,0,1
017985.jpg,2,0,0
114479.jpg,0,0,1
018115.jpg,2,0,1
085822.jpg,1,0,1
104663.jpg,1,0,1
141317.jpg,2,0,1
149162.jpg,2,0,0
198298.jpg,1,1,0
156969.jpg,2,0,1
179661.jpg,2,0,1
114193.jpg,2,0,2
016247.jpg,1,0,0
001352.jpg,2,0,0
045755.jpg,0,0,1
176475.jpg,2,0,1
185967.jpg,2,0,1
119303.jpg,2,0,1
057119.jpg,0,0,1
103510.jpg,2,0,2
091432.jpg,2,0,1
070375.jpg,1,0,1
064729.jpg,0,0,2
053684.jpg,2,0,1
186593.jpg,0,0,0
175538.jpg,2,2,1
111335.jpg,2,0,1
119045.jpg,2,0,1
028254.jpg,2,0,1
043743.jpg,2,0,1
068154.jpg,2,1,1
040077.jpg,2,0,0
035402.jpg,2,0,0
185009.jpg,2,1,0
008318.jpg,2,0,1
147118.jpg,1,0,1
147520.jpg,0,0,0
018185.jpg,2,0,0
102643.jpg,2,0,1
079450.jpg,2,1,0
166359.jpg,2,0,1
076448.jpg,0,0,1
139325.jpg,2,0,1
087758.jpg,2,0,0
161538.jpg,0,0,1
058889.jpg,2,0,0
087024.jpg,2,1,1
033062.jpg,2,0,0
094857.jpg,2,0,1
121006.jpg,2,1,1
114832.jpg,2,0,1
185722.jpg,0,0,1
057849.jpg,2,0,1
028624.jpg,2,0,1
120528.jpg,2,0,1
130991.jpg,2,0,1
085580.jpg,2,0,1
067597.jpg,2,0,2
155888.jpg,2,0,2
109115.jpg,2,0,1
110897.jpg,2,0,0
028839.jpg,1,0,1
188900.jpg,1,0,1
098309.jpg,2,0,1
147581.jpg,2,1,0
101801.jpg,2,0,0
122599.jpg,2,0,0
180427.jpg,2,2,1
111916.jpg,2,1,1
152912.jpg,2,1,0
003509.jpg,2,1,1
110506.jpg,2,1,1
124128.jpg,2,0,1
158624.jpg,2,0,1
074950.jpg,2,1,0
072420.jpg,2,1,1
052169.jpg,1,0,1
016125.jpg,2,0,0
094276.jpg,2,0,0
106655.jpg,2,1,0
108597.jpg,2,1,0
198001.jpg,2,1,0
057239.jpg,2,1,0
017768.jpg,2,0,1
182760.jpg,2,0,1
138833.jpg,1,0,1
166061.jpg,2,2,0
150208.jpg,0,0,1
120831.jpg,2,1,1
087044.jpg,2,0,0
106997.jpg,2,1,2
150018.jpg,2,0,1
181224.jpg,2,0,0
201025.jpg,1,0,1
174934.jpg,2,1,1
169608.jpg,2,1,0
189371.jpg,1,0,2
098246.jpg,2,2,1
034240.jpg,2,0,1
191538.jpg,2,1,1
175518.jpg,2,0,0
094514.jpg,2,0,1
137674.jpg,2,0,1
150997.jpg,2,0,1
163640.jpg,1,0,1
084605.jpg,2,1,1
126380.jpg,2,0,2
076971.jpg,2,0,0
172450.jpg,2,0,2
086051.jpg,2,1,0
005514.jpg,2,2,1
157996.jpg,2,0,1
110648.jpg,2,1,2
095878.jpg,2,0,1
067340.jpg,2,0,2
201666.jpg,2,2,0
037785.jpg,2,0,0
168729.jpg,1,1,1
188743.jpg,2,0,0
025805.jpg,2,2,1
021506.jpg,2,0,1
125670.jpg,2,0,0
144592.jpg,2,0,1
175334.jpg,2,0,1
016624.jpg,1,0,1
084528.jpg,2,1,0
102450.jpg,2,1,0
177456.jpg,2,2,0
144804.jpg,0,1,0
159583.jpg,2,0,0
134513.jpg,1,0,0
151448.jpg,2,0,1
187694.jpg,2,0,1
095521.jpg,2,1,1
033037.jpg,2,1,1
176084.jpg,2,1,2
088766.jpg,2,0,1
196088.jpg,1,0,1
073918.jpg,2,0,1
166516.jpg,2,0,1
122777.jpg,2,1,1
144133.jpg,2,0,1
101211.jpg,2,1,1
080847.jpg,2,0,0
092922.jpg,2,2,0
145546.jpg,2,1,1
037153.jpg,2,1,1
024013.jpg,1,0,0
022006.jpg,2,0,1
056417.jpg,0,0,1
036187.jpg,1,0,1
064848.jpg,2,0,1
201773.jpg,2,1,1
054966.jpg,2,0,1
154039.jpg,2,1,1
140179.jpg,2,1,2
115074.jpg,2,0,1
015225.jpg,2,0,0
045429.jpg,2,0,2
144189.jpg,1,0,1
199677.jpg,2,1,2
040124.jpg,0,0,0
116946.jpg,2,1,1
003894.jpg,2,2,0
173223.jpg,2,0,1
134834.jpg,2,1,1
162834.jpg,2,0,0
139714.jpg,2,1,2
125407.jpg,2,0,1
082876.jpg,2,0,1
030361.jpg,2,0,1
178292.jpg,0,0,1
103782.jpg,2,0,1
009027.jpg,2,1,1
195122.jpg,2,1,1
034898.jpg,2,0,0
075870.jpg,2,0,1
165650.jpg,2,2,1
107143.jpg,1,0,1
071707.jpg,2,0,1
152310.jpg,2,0,1
073469.jpg,1,0,1
021441.jpg,2,1,1
072106.jpg,0,1,1
014878.jpg,2,0,1
038655.jpg,2,0,1
185773.jpg,2,0,1
181816.jpg,2,1,1
041543.jpg,2,1,1
196180.jpg,2,0,0
045796.jpg,2,1,1
173555.jpg,1,0,0
179702.jpg,2,0,2
042968.jpg,0,0,0
152893.jpg,2,0,0
078764.jpg,2,0,1
070429.jpg,2,0,1
048481.jpg,2,0,1
053231.jpg,1,1,0
103721.jpg,2,2,0
139309.jpg,2,0,2
156151.jpg,2,0,1
177435.jpg,2,0,0
170962.jpg,2,1,1
166581.jpg,2,0,1
110285.jpg,2,1,1
151475.jpg,2,0,0
124917.jpg,0,0,0
152713.jpg,2,0,0
178233.jpg,0,0,0
193043.jpg,2,2,0
009200.jpg,1,2,1
118182.jpg,2,0,1
070874.jpg,2,0,1
046212.jpg,1,1,0
064771.jpg,2,0,1
167232.jpg,2,1,2
020435.jpg,2,0,0
059974.jpg,2,0,0
088823.jpg,2,2,1
105846.jpg,2,0,1
083433.jpg,2,2,1
104193.jpg,2,0,1
124953.jpg,2,0,1
067826.jpg,2,1,2
136051.jpg,2,0,1
146528.jpg,2,0,0
122405.jpg,2,0,0
201065.jpg,2,0,1
069206.jpg,1,0,1
005137.jpg,0,0,1
047457.jpg,0,0,1
070004.jpg,2,0,1
189576.jpg,2,0,1
004992.jpg,2,1,1
033873.jpg,2,1,1
159059.jpg,2,1,2
034149.jpg,2,0,0
026319.jpg,2,1,1
117793.jpg,2,1,2
016277.jpg,2,1,2
035314.jpg,2,0,1
080966.jpg,2,1,0
180606.jpg,2,0,0
021535.jpg,2,2,0
007875.jpg,2,0,0
147649.jpg,2,0,0
163714.jpg,1,0,0
044764.jpg,2,0,0
106312.jpg,2,1,1
155562.jpg,2,0,0
189182.jpg,1,0,0
068946.jpg,2,0,1
185910.jpg,2,2,2
163241.jpg,2,0,0
181416.jpg,2,0,0
144965.jpg,1,0,1
081116.jpg,2,1,1
125638.jpg,0,1,0
079552.jpg,2,0,1
029364.jpg,2,0,0
096493.jpg,2,0,0
100668.jpg,2,0,1
079891.jpg,2,1,2
022801.jpg,2,1,0
095257.jpg,2,0,2
200322.jpg,2,1,0
029254.jpg,1,0,0
149804.jpg,2,2,1
056346.jpg,2,0,1
112425.jpg,2,0,0
127509.jpg,2,1,0
168867.jpg,2,1,0
100482.jpg,2,1,2
055613.jpg,2,0,1
099385.jpg,2,0,0
083880.jpg,0,0,1
001461.jpg,2,2,0
045089.jpg,1,0,0
195285.jpg,2,1,0
006826.jpg,2,0,1
005990.jpg,2,1,1
038412.jpg,2,0,0
172054.jpg,2,2,0
093653.jpg,2,1,0
094178.jpg,2,0,0
188881.jpg,2,1,0
181803.jpg,2,0,1
187939.jpg,2,1,0
043621.jpg,2,0,2
037359.jpg,2,1,1
107109.jpg,2,0,0
031334.jpg,2,1,1
114764.jpg,2,1,0
176130.jpg,2,0,1
179107.jpg,2,1,1
164592.jpg,2,1,1
120245.jpg,1,0,0
091357.jpg,1,0,1
001046.jpg,2,2,2
002231.jpg,2,1,1
059451.jpg,2,0,0
013083.jpg,2,1,1
137293.jpg,2,0,1
036372.jpg,1,0,1
187187.jpg,2,0,1
138705.jpg,2,0,1
132528.jpg,2,0,0
073188.jpg,2,0,0
068743.jpg,2,0,1
173125.jpg,2,0,0
128622.jpg,2,0,1
188627.jpg,2,2,0
099497.jpg,2,2,1
090391.jpg,2,0,0
024299.jpg,2,0,2
185865.jpg,2,0,0
096517.jpg,0,0,1
003113.jpg,2,1,1
061683.jpg,0,0,1
192588.jpg,2,0,2
131680.jpg,1,0,1
035211.jpg,2,1,2
102854.jpg,2,0,1
153226.jpg,2,1,1
070247.jpg,2,1,1
106215.jpg,2,1,0
159181.jpg,2,0,1
029598.jpg,2,1,0
171315.jpg,1,0,0
043924.jpg,2,0,1
107734.jpg,2,0,1
070341.jpg,2,0,1
189893.jpg,1,0,0
093743.jpg,2,1,1
039782.jpg,2,0,1
197753.jpg,2,1,0
016406.jpg,2,0,1
088134.jpg,2,0,1
136948.jpg,2,0,1
170732.jpg,2,1,1
165781.jpg,2,1,2
016300.jpg,2,1,2
045345.jpg,2,0,0
086700.jpg,2,1,0
181746.jpg,2,0,1
069097.jpg,2,2,2
178463.jpg,2,1,1
166302.jpg,2,0,1
202071.jpg,2,0,1
078482.jpg,2,0,1
123826.jpg,2,0,1
167749.jpg,2,0,0
189401.jpg,1,0,1
077193.jpg,0,2,2
017188.jpg,0,1,1
031567.jpg,2,0,1
075858.jpg,2,1,1
107751.jpg,0,0,1
168086.jpg,2,1,1
091017.jpg,1,0,1
193524.jpg,0,0,0
151075.jpg,1,2,0
119599.jpg,2,0,1
085383.jpg,2,0,0
051597.jpg,2,0,2
172439.jpg,2,0,0
063132.jpg,2,0,1
096342.jpg,2,2,1
005131.jpg,2,1,1
147892.jpg,2,1,1
190944.jpg,2,0,2
140907.jpg,2,0,0
159572.jpg,2,0,0
160732.jpg,2,0,1
137539.jpg,2,1,0
104256.jpg,2,0,0
078468.jpg,2,0,0
021331.jpg,2,0,1
034235.jpg,2,1,1
141865.jpg,0,0,1
158429.jpg,2,0,1
183929.jpg,2,1,0
165714.jpg,2,0,0
140999.jpg,2,0,0
027000.jpg,2,0,0
050109.jpg,2,0,1
122849.jpg,2,1,2
075719.jpg,2,1,1
007116.jpg,2,0,1
194403.jpg,2,0,1
084569.jpg,2,0,1
059666.jpg,2,1,0
200624.jpg,2,2,2
162116.jpg,2,2,1
080068.jpg,2,0,2
155568.jpg,2,1,1
116303.jpg,2,2,0
063203.jpg,2,0,1
187291.jpg,2,0,0
096055.jpg,2,1,0
088256.jpg,1,2,2
193599.jpg,2,0,1
132168.jpg,2,1,1
187644.jpg,0,0,1
062304.jpg,1,0,0
051794.jpg,2,1,1
083310.jpg,2,1,0
009276.jpg,2,1,0
024989.jpg,2,1,1
001037.jpg,0,0,1
070329.jpg,2,0,0
179721.jpg,2,0,0
195461.jpg,2,1,0
124810.jpg,2,1,0
185708.jpg,1,0,1
040065.jpg,2,0,1
125237.jpg,2,1,1
112639.jpg,1,0,1
190841.jpg,2,0,1
202305.jpg,1,0,0
150172.jpg,2,0,1
200872.jpg,2,0,1
197194.jpg,2,0,1
024556.jpg,2,0,0
068584.jpg,2,0,1
068658.jpg,2,0,1
008696.jpg,2,0,1
158779.jpg,2,2,1
150489.jpg,2,0,0
141992.jpg,2,0,1
123038.jpg,0,0,1
138711.jpg,0,0,2
186541.jpg,1,0,1
156908.jpg,2,0,1
169085.jpg,2,1,0
032300.jpg,2,0,1
198910.jpg,2,1,0
153531.jpg,2,2,0
155721.jpg,1,0,1
144157.jpg,0,0,0
078378.jpg,2,1,1
070775.jpg,2,0,1
198799.jpg,1,0,0
097867.jpg,2,0,1
193410.jpg,2,0,1
129856.jpg,2,1,1
175743.jpg,1,0,1
136294.jpg,2,1,1
011643.jpg,2,0,0
085055.jpg,2,2,0
166046.jpg,1,0,0
060531.jpg,2,0,2
187580.jpg,2,0,0
183852.jpg,2,0,0
034705.jpg,2,0,1
201418.jpg,2,0,1
126214.jpg,2,0,1
008989.jpg,1,0,1
160872.jpg,2,0,1
100833.jpg,2,0,1
199188.jpg,2,2,2
193177.jpg,1,0,1
055552.jpg,2,0,0
079579.jpg,2,0,1
169913.jpg,2,0,1
172412.jpg,2,0,1
095722.jpg,2,0,1
180700.jpg,2,0,1
162212.jpg,2,1,1
177476.jpg,2,1,1
129297.jpg,2,2,0
135023.jpg,2,0,2
113880.jpg,2,1,0
146000.jpg,2,0,1
172618.jpg,2,0,1
148662.jpg,2,0,0
111117.jpg,2,0,0
008755.jpg,2,0,0
047566.jpg,1,0,2
014530.jpg,2,0,2
074392.jpg,1,1,0
161448.jpg,2,0,1
102850.jpg,2,1,0
018612.jpg,2,0,1
107542.jpg,2,1,1
159562.jpg,2,1,0
086643.jpg,2,0,2
028364.jpg,2,0,2
185030.jpg,2,1,1
062624.jpg,2,1,1
064549.jpg,2,1,1
115909.jpg,1,0,2
196776.jpg,2,1,1
004819.jpg,2,1,0
040112.jpg,2,1,1
095022.jpg,2,0,1
076435.jpg,2,0,1
097074.jpg,1,0,1
065559.jpg,2,1,1
178460.jpg,2,0,1
159063.jpg,2,2,1
178273.jpg,2,0,1
155796.jpg,1,0,1
130927.jpg,2,0,1
161090.jpg,2,1,1
159442.jpg,1,0,0
136696.jpg,1,0,1
114982.jpg,2,0,1
009041.jpg,0,0,2
058162.jpg,2,1,1
034950.jpg,2,0,1
061910.jpg,1,0,1
096620.jpg,2,1,0
045136.jpg,2,0,0
159161.jpg,2,1,1
148876.jpg,2,0,1
012495.jpg,2,1,1
026557.jpg,2,1,1
073321.jpg,2,0,0
079877.jpg,2,1,2
162767.jpg,2,2,2
162253.jpg,2,0,0
011986.jpg,2,0,0
012652.jpg,1,0,1
036072.jpg,2,0,1
150238.jpg,2,1,1
131698.jpg,2,0,2
050804.jpg,2,1,2
136467.jpg,2,0,1
013151.jpg,2,1,0
150176.jpg,2,0,1
166477.jpg,2,1,2
178678.jpg,2,0,1
076928.jpg,2,1,1
068923.jpg,2,1,0
135483.jpg,2,0,1
113365.jpg,1,2,0
031628.jpg,2,2,1
036531.jpg,2,0,1
202478.jpg,2,0,1
076769.jpg,2,0,1
197088.jpg,2,0,0
019743.jpg,2,0,1
173839.jpg,0,0,0
198827.jpg,1,0,0
066011.jpg,2,0,2
152875.jpg,2,0,1
091746.jpg,2,1,2
097290.jpg,2,0,1
015789.jpg,2,0,1
138175.jpg,2,1,1
120375.jpg,2,2,1
006155.jpg,2,0,1
086862.jpg,2,0,1
139424.jpg,2,1,1
052303.jpg,2,0,1
050566.jpg,2,0,0
069849.jpg,2,0,1
177190.jpg,2,2,0
073127.jpg,1,0,0
013066.jpg,2,0,1
179784.jpg,2,1,1
058094.jpg,2,0,2
131739.jpg,2,0,2
078360.jpg,2,1,2
017346.jpg,2,1,1
055836.jpg,0,0,0
117654.jpg,0,0,1
134136.jpg,2,1,0
130790.jpg,2,2,2
123937.jpg,2,0,0
199237.jpg,2,0,0
108355.jpg,0,1,1
151225.jpg,2,0,1
021762.jpg,2,0,0
169259.jpg,2,1,1
202464.jpg,2,2,2
042732.jpg,0,0,0
185334.jpg,2,0,1
087721.jpg,1,0,1
056615.jpg,2,0,1
189311.jpg,1,0,1
162058.jpg,0,0,0
089552.jpg,2,2,1
160796.jpg,2,0,1
162567.jpg,2,1,1
194702.jpg,1,0,1
105089.jpg,0,0,1
164300.jpg,1,0,0
080062.jpg,2,0,1
171510.jpg,1,1,0
053728.jpg,2,0,0
103563.jpg,1,0,1
125138.jpg,2,0,0
073897.jpg,2,0,1
068312.jpg,0,0,0
126591.jpg,1,2,0
173844.jpg,2,0,1
164432.jpg,2,0,0
031223.jpg,2,1,1
162209.jpg,2,0,0
003418.jpg,2,1,2
018622.jpg,2,0,0
197920.jpg,1,0,2
120624.jpg,2,0,1
139684.jpg,2,0,0
004333.jpg,1,0,1
197054.jpg,2,1,2
047764.jpg,2,0,1
049497.jpg,2,2,0
124746.jpg,1,0,0
013107.jpg,2,0,0
102316.jpg,2,0,1
202080.jpg,2,0,1
059639.jpg,2,1,0
122261.jpg,2,1,0
052438.jpg,2,0,1
153974.jpg,2,0,1
077148.jpg,2,0,0
135389.jpg,1,0,1
001959.jpg,2,1,1
040001.jpg,2,0,2
009726.jpg,2,1,0
055244.jpg,2,1,1
145751.jpg,2,0,0
095193.jpg,2,0,0
054484.jpg,1,0,0
197180.jpg,1,1,2
025018.jpg,2,1,1
109014.jpg,2,0,1
113700.jpg,2,1,1
181463.jpg,2,0,0
073554.jpg,2,0,2
181629.jpg,2,0,1
039175.jpg,2,0,0
147031.jpg,2,0,1
110039.jpg,2,1,0
057381.jpg,2,0,0
167953.jpg,2,1,2
068212.jpg,1,0,0
110947.jpg,2,0,1
106792.jpg,2,0,2
096848.jpg,0,0,1
103792.jpg,2,0,1
107390.jpg,2,0,0
061517.jpg,2,2,0
139101.jpg,2,0,0
052911.jpg,0,0,2
197507.jpg,2,0,0
073061.jpg,2,1,0
053901.jpg,2,1,1
139324.jpg,2,0,2
173015.jpg,2,1,2
195284.jpg,2,1,1
049165.jpg,2,0,1
155877.jpg,2,2,0
088397.jpg,2,2,2
129399.jpg,2,1,0
109445.jpg,2,1,1
163748.jpg,2,1,1
175870.jpg,2,0,0
166942.jpg,1,0,0
174404.jpg,2,0,1
161119.jpg,2,1,1
122470.jpg,2,0,2
053693.jpg,2,2,0
171587.jpg,2,0,1
091520.jpg,2,1,0
127991.jpg,2,1,1
186670.jpg,1,2,1
096987.jpg,2,1,0
175557.jpg,2,2,1
128389.jpg,2,0,1
197906.jpg,2,0,1
095916.jpg,2,1,0
108765.jpg,2,0,0
174938.jpg,2,1,0
096015.jpg,1,0,0
182907.jpg,2,0,0
093174.jpg,2,0,2
194335.jpg,2,0,1
006424.jpg,2,0,0
107262.jpg,2,1,1
138765.jpg,1,0,2
039184.jpg,1,0,1
184502.jpg,1,0,0
060422.jpg,2,0,0
037236.jpg,2,0,1
159555.jpg,2,1,1
007297.jpg,2,1,2
